"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSMUSG00000081441",11.7744667647916,-0.631784897653285,0.431430409678449,-1.46439584109095,0.143085823805336,0.905211194790106,"Gm6161"
"ENSMUSG00000041757",13000.3229166751,-0.0721704887024584,0.0492939101909934,-1.46408528807773,0.143170646493682,0.905441920378485,"Plekha6"
"ENSMUSG00000000078",6351.52475585346,0.0746593342661547,0.0510202294874092,1.46332807626001,0.14337762875082,0.905671115382566,"Klf6"
"ENSMUSG00000055333",10.8854086107162,0.813854409327011,0.556267776696916,1.46306229377446,0.143450334235675,0.905671115382566,"Fat2"
"ENSMUSG00000032803",5240.67173000315,-0.067256495177735,0.045971221852325,-1.46301299960626,0.143463821891066,0.905671115382566,"Cdv3"
"ENSMUSG00000005447",489.112729144337,0.117516361891364,0.0803272721722283,1.46296965791891,0.143475681658233,0.905671115382566,"Pafah1b3"
"ENSMUSG00000052415",402.61944680632,0.147618480365444,0.100952997645491,1.46224959940095,0.143672824330772,0.905671115382566,"Tchh"
"ENSMUSG00000025092",21534.1978002598,-0.0606305040647921,0.0414640327339031,-1.46224330020889,0.14367454988396,0.905671115382566,"Hspa12a"
"ENSMUSG00000070572",161.541937512162,0.200742594813172,0.137300006274663,1.46207272861732,0.143721281022456,0.905671115382566,"Trmt112-ps2"
"ENSMUSG00000097636",146.846624030766,0.330354440436115,0.225953902972472,1.46204352343655,0.143729283472757,0.905671115382566,"Mirt1"
"ENSMUSG00000038751",8.72701213020772,-0.841952322113527,0.575892854488969,-1.46199473660886,0.143742652211225,0.905671115382566,"Ptk6"
"ENSMUSG00000000631",17039.1846117148,-0.0665797761731945,0.0455466418318475,-1.4617933067162,0.143797858836967,0.905671115382566,"Myo18a"
"ENSMUSG00000003623",1982.84436215241,-0.081187354132034,0.0555407517920495,-1.46176188676754,0.143806471682667,0.905671115382566,"Crot"
"ENSMUSG00000004655",17.8107263746217,0.535900535921123,0.366655753366985,1.4615904182601,0.143853481651452,0.905671115382566,"Aqp1"
"ENSMUSG00000097794",1.22153849155474,2.29205115472278,1.56864608999488,1.46116524902711,0.143970097286296,NA,"Gm2990"
"ENSMUSG00000037773",1661.02852576233,0.0796511018133059,0.0545121020876404,1.46116364555615,0.143970537224285,0.905671115382566,"Pced1a"
"ENSMUSG00000030638",1819.11933281558,0.0621155118949927,0.0425129811713467,1.46109518042592,0.143989322693085,0.905671115382566,"Sh3gl3"
"ENSMUSG00000068184",975.645702499351,-0.095156318153328,0.065130350436584,-1.4610134524914,0.144011749671981,0.905671115382566,"Ndufaf2"
"ENSMUSG00000039765",3423.06541924148,0.063125137957442,0.0432081348053356,1.46095493919925,0.144027807961254,0.905671115382566,"Cc2d2a"
"ENSMUSG00000000305",2901.26599079419,0.125074921850321,0.0856251338641064,1.46072673064459,0.144090450250784,0.905671115382566,"Cdh4"
"ENSMUSG00000104516",93.0584202924489,0.278942610653452,0.190981910519091,1.46057084618791,0.1441332518847,0.905671115382566,"Gm9884"
"ENSMUSG00000028871",461.242894398144,-0.350951306335223,0.240292104625199,-1.46051950763271,0.14414735018965,0.905671115382566,"Rspo1"
"ENSMUSG00000037624",2845.374538182,0.0569762011993561,0.0390166066914568,1.46030641900572,0.144205878689122,0.905671115382566,"Kcnk2"
"ENSMUSG00000041769",3917.53049393582,0.0638455456327964,0.0437527435498736,1.45923524909973,0.144500370135378,0.905671115382566,"Ppp2r2d"
"ENSMUSG00000031375",1051.70455650998,0.157900723032533,0.108209691548492,1.45921054549696,0.144507167207911,0.905671115382566,"Bgn"
"ENSMUSG00000080486",17.0539672359774,0.493846935880471,0.338442240243517,1.45917641818331,0.144516557570333,0.905671115382566,"ENSMUSG00000080486"
"ENSMUSG00000026489",2616.2768050979,0.072988749391383,0.0500339340965884,1.45878493684869,0.144624309774341,0.905671115382566,"Coq8a"
"ENSMUSG00000046667",459.518323319839,-0.12427977070623,0.0852064671058154,-1.45857204186028,0.144682933307975,0.905671115382566,"Rbm12b1"
"ENSMUSG00000001918",124.681515700616,0.24782391340244,0.16994302467101,1.45827646578727,0.144764354390728,0.905671115382566,"Slc1a5"
"ENSMUSG00000055497",10.7444410577821,-0.683073279851188,0.468467830257956,-1.45810071841019,0.144812783413119,0.905671115382566,"Gm9974"
"ENSMUSG00000026826",437.982646247026,-0.189117050495039,0.129710762933528,-1.45799042591365,0.144843181999261,0.905671115382566,"Nr4a2"
"ENSMUSG00000091561",9.04629905312207,0.78757641679924,0.540193040117933,1.45795365417389,0.144853318035535,0.905671115382566,"Gm6665"
"ENSMUSG00000013275",3721.6659257133,-0.0668993168130409,0.0458871195136767,-1.4579105753871,0.14486519328446,0.905671115382566,"Slc41a1"
"ENSMUSG00000090691",39.0639069363556,0.359844769420532,0.246845778796956,1.45777161422122,0.144903504888633,0.905671115382566,"Gm3667"
"ENSMUSG00000103882",9.19814323964331,-0.891620073313102,0.611650306966885,-1.45772848171132,0.14491539810339,0.905671115382566,"Gm37452"
"ENSMUSG00000048538",26.7254172953928,-0.443799529512486,0.304462589019961,-1.45764880651195,0.14493736944431,0.905671115382566,"Gm9826"
"ENSMUSG00000044562",403.26663762207,0.13503171479877,0.0926553968569483,1.45735401691978,0.145018683210157,0.905671115382566,"Rasip1"
"ENSMUSG00000097290",556.220051292431,0.117771052557905,0.0808141994586233,1.4573064306379,0.145031812524692,0.905671115382566,"1300002E11Rik"
"ENSMUSG00000022245",5.96401784201452,-0.851985064715245,0.584637437790551,-1.45728790125902,0.145036925127611,NA,"Skor1"
"ENSMUSG00000095334",83.5777282664494,-0.340452448970644,0.233710463329018,-1.45672745721853,0.145191627388533,0.905671115382566,"Gm21984"
"ENSMUSG00000071332",7.75007303362397,0.851926129629615,0.584949633316979,1.45640937459647,0.145279485579098,0.905671115382566,"E230015B07Rik"
"ENSMUSG00000050640",3232.05308083267,0.0977214799648923,0.0671010007311853,1.45633416640649,0.145300264923068,0.905671115382566,"Tmem150c"
"ENSMUSG00000090041",20.6148811316827,0.474870865383701,0.326093996725965,1.45623921369752,0.145326502750204,0.905671115382566,"Gm16027"
"ENSMUSG00000062753",1415.66612760321,0.0801120535089783,0.0550326413928762,1.45571885123705,0.145470356448149,0.905671115382566,"AI413582"
"ENSMUSG00000085434",20.1312608531821,0.535912903497539,0.368157348545923,1.45566265515053,0.145485898322971,0.905671115382566,"Gm11725"
"ENSMUSG00000102059",73.8319877786539,0.287253246249267,0.19733721294985,1.45564661604027,0.145490334413909,0.905671115382566,"Gm20257"
"ENSMUSG00000045871",15.6357720051055,0.635576972123863,0.436642185389501,1.45560139031666,0.145502843484889,0.905671115382566,"Slitrk6"
"ENSMUSG00000032437",7600.71229885724,-0.0686691476570628,0.047176019657181,-1.45559434975796,0.145504790920813,0.905671115382566,"Stt3b"
"ENSMUSG00000082776",120.594339483753,-0.235907804688834,0.162089386247634,-1.45541796505061,0.145553585879816,0.905671115382566,"Gm7061"
"ENSMUSG00000022323",1477.57265776292,-0.0974904143125776,0.0669915259208684,-1.45526487077985,0.145595947942239,0.905671115382566,"Rida"
"ENSMUSG00000032327",498.336382842031,-0.313487008718081,0.215429900259318,-1.45516944649155,0.14562235716507,0.905671115382566,"Stra6"
"ENSMUSG00000024436",848.539011119497,0.124839929033959,0.0858010716638154,1.45499265467342,0.145671295013251,0.905671115382566,"Mrps18b"
"ENSMUSG00000038199",12.5513857229232,-0.65585238521685,0.450792804010463,-1.4548865451757,0.145700673292093,0.905671115382566,"Iqca1l"
"ENSMUSG00000023033",40346.2357434985,-0.0601024355236237,0.0413110587493391,-1.45487521606028,0.145703810224735,0.905671115382566,"Scn8a"
"ENSMUSG00000024617",330948.564811051,-0.0623610037740889,0.0428659339929507,-1.45479167173505,0.145726944511789,0.905671115382566,"Camk2a"
"ENSMUSG00000023994",1827.04316058153,-0.0616662427060002,0.0423981832392325,-1.4544548373228,0.145820245966323,0.905671115382566,"Nfya"
"ENSMUSG00000004791",127.291239342341,0.2238147184843,0.153895229633306,1.45433174905807,0.145854352208407,0.905671115382566,"Pgf"
"ENSMUSG00000037855",60212.6473155754,-0.0430922898093931,0.0296305788654011,-1.45431818950088,0.145858109768051,0.905671115382566,"Zfp365"
"ENSMUSG00000046999",1374.05641915694,0.124980529847773,0.0859394218012597,1.45428637089039,0.145866927480178,0.905671115382566,"1110032F04Rik"
"ENSMUSG00000099338",4.83691827458418,1.21605923454142,0.836500831623745,1.45374539817361,0.14601690664919,NA,"2810030D12Rik"
"ENSMUSG00000047632",547.875358378703,0.170086237260818,0.117027767939068,1.45338358798209,0.146117280681067,0.905737242582791,"Fgfbp3"
"ENSMUSG00000091898",1549.07596637481,-0.145004111846711,0.0997726594682341,-1.45334516108471,0.14612794424096,0.905737242582791,"Tnnc1"
"ENSMUSG00000036560",2040.8708757352,-0.0815179375091448,0.0561041866618904,-1.45297423168095,0.146230908698915,0.905737242582791,"Lgi4"
"ENSMUSG00000097705",9.82812527356962,1.01380995876585,0.697785832703642,1.45289558952169,0.146252745718012,0.905737242582791,"Gm26740"
"ENSMUSG00000008999",717.750819086935,0.148124880142706,0.101965827494819,1.45269139457759,0.146309457349463,0.905737242582791,"Bmp7"
"ENSMUSG00000085457",289.861981869108,-0.146387009676478,0.100777334063862,-1.45257870766569,0.146340761404221,0.905737242582791,"1110046J04Rik"
"ENSMUSG00000028234",3635.3448972919,0.0841028327644889,0.0578990033008384,1.45257824780675,0.146340889162027,0.905737242582791,"Rps20"
"ENSMUSG00000031224",556.834381308276,0.125810166765456,0.0866176612704023,1.45247706899755,0.146369000688536,0.905737242582791,"Magee2"
"ENSMUSG00000030263",62.158360006098,0.312702164184594,0.215289401991218,1.45247356020502,0.146369975645788,0.905737242582791,"Lrmp"
"ENSMUSG00000047370",73.9885595014058,-0.260005333632497,0.179009251801952,-1.45246869094875,0.14637132863134,0.905737242582791,"Gm7367"
"ENSMUSG00000024064",1617.65701646116,-0.0999482098814495,0.0688191727951448,-1.4523308813805,0.146409624762261,0.905737242582791,"Galnt14"
"ENSMUSG00000031754",2664.70355666831,-0.0893302398846359,0.0615161349066132,-1.45214324697491,0.146461779124305,0.90576065914192,"Nudt21"
"ENSMUSG00000044748",4.62410922550543,1.1250259164106,0.774890976847109,1.45185058288861,0.146543155631261,NA,"Defb1"
"ENSMUSG00000031371",301.316873527873,0.129954631285925,0.0895413037145026,1.45133727000757,0.146685968013951,0.906508617061192,"Haus7"
"ENSMUSG00000028261",2416.87971505743,-0.0667092938095889,0.0459737726197816,-1.45102935887592,0.146771685200908,0.906508617061192,"Ndufaf4"
"ENSMUSG00000024885",294.951582798924,-0.161529933969328,0.111349531011591,-1.45065661706751,0.146875501392112,0.906508617061192,"Aldh3b1"
"ENSMUSG00000078853",309.887827963358,0.145532303129169,0.100325684415305,1.45059865753547,0.146891649347171,0.906508617061192,"Igtp"
"ENSMUSG00000036931",164.017627975066,0.234088598806997,0.161392374546084,1.45043159235603,0.146938202541235,0.906508617061192,"Nfkbid"
"ENSMUSG00000032369",98.3570741360433,0.274194033032175,0.189067684653536,1.45024271881592,0.146990846285163,0.906508617061192,"Plscr1"
"ENSMUSG00000002102",9666.89970026384,0.0533771100966803,0.0368151953206327,1.44986627483043,0.147095813587068,0.906508617061192,"Psmc3"
"ENSMUSG00000028445",1758.15074951859,-0.0761179448722238,0.0525018074365986,-1.44981570328115,0.147109919278331,0.906508617061192,"Enho"
"ENSMUSG00000024811",15616.0000905383,-0.0543051589664518,0.0374638035491239,-1.44953672136479,0.147187753021536,0.906508617061192,"Tnks2"
"ENSMUSG00000024972",51.742337808262,0.296535438623297,0.204574351887127,1.44952402824627,0.147191295049704,0.906508617061192,"Lgals12"
"ENSMUSG00000031662",38.2199831658813,-0.337165960923674,0.232613471610949,-1.44946876287368,0.147206717670055,0.906508617061192,"Snx20"
"ENSMUSG00000017466",23135.9112297988,0.0695078410636726,0.0479650231418747,1.44913598515478,0.147299610338419,0.906508617061192,"Timp2"
"ENSMUSG00000099127",12.349167175199,-0.616289996187995,0.425311221647593,-1.44903300176416,0.14732836653946,0.906508617061192,"ENSMUSG00000099127"
"ENSMUSG00000001036",9385.62241877405,-0.0698735262660744,0.048227678114152,-1.44882625492954,0.147386109713211,0.906508617061192,"Epn2"
"ENSMUSG00000078238",10.3341921723617,0.71068468430643,0.490544609242197,1.44876667874163,0.1474027522023,0.906508617061192,"Gm12854"
"ENSMUSG00000025555",7177.2283626021,-0.0689042338239105,0.0475642512841899,-1.44865591202555,0.147433698481496,0.906508617061192,"Farp1"
"ENSMUSG00000008206",7010.28193349443,0.0703248202000942,0.0485481791420964,1.4485573185816,0.147461247939242,0.906508617061192,"Cers4"
"ENSMUSG00000041130",1786.76588709517,-0.0980733901832824,0.0677119604228697,-1.44839094261637,0.147507746440141,0.906508617061192,"Zfp598"
"ENSMUSG00000074247",3005.16795893583,-0.075494865258469,0.0521241950825863,-1.44836510451344,0.147514968639003,0.906508617061192,"Dda1"
"ENSMUSG00000026283",1272.16842018283,0.0770610890248832,0.0532131189141282,1.44815960044062,0.147572420223322,0.906508617061192,"Ing5"
"ENSMUSG00000102386",11.5496881226773,-0.834292043864703,0.576338933251596,-1.44757189863573,0.147736815003853,0.906508617061192,"2900022M07Rik"
"ENSMUSG00000048965",1113.89003298699,0.0931983711045649,0.0643851815256853,1.44751274899155,0.147753368375941,0.906508617061192,"Mrgpre"
"ENSMUSG00000074088",1076.68802838206,0.0797437017352297,0.0551008290930811,1.44723233838314,0.147831862204013,0.906508617061192,"Snrnp40"
"ENSMUSG00000021983",3019.03132614585,-0.0908997351693217,0.0628260975806461,-1.44684675110752,0.147939849597723,0.906508617061192,"Atp8a2"
"ENSMUSG00000093424",22.7202069854271,0.422895458305944,0.292330024845117,1.44663709630923,0.14799859071304,0.906508617061192,"6330562C20Rik"
"ENSMUSG00000039477",7656.69235468131,-0.0869428043103293,0.0601024257911977,-1.4465772914454,0.148015350115695,0.906508617061192,"Tnrc18"
"ENSMUSG00000032540",1019.06605217114,-0.0824889963499981,0.0570239205267087,-1.44656831007195,0.148017867134105,0.906508617061192,"Abhd5"
"ENSMUSG00000019558",5645.18977237493,-0.0581859839353589,0.0402285128998035,-1.44638664820352,0.148068784660454,0.906508617061192,"Slc6a8"
"ENSMUSG00000025726",23.127178388517,-0.489164676338902,0.338201042245009,-1.44637246855238,0.148072759600449,0.906508617061192,"Slc28a1"
"ENSMUSG00000037509",15578.3896287418,-0.0519844424232003,0.0359428090274362,-1.44630995266728,0.148090285467116,0.906508617061192,"Arhgef4"
"ENSMUSG00000056612",499.24034832769,0.118310623711184,0.081806318633516,1.44622842938579,0.148113142297675,0.906508617061192,"Ppp1r14b"
"ENSMUSG00000024142",2314.73120745005,0.0734744271467254,0.0508099445688751,1.44606391071983,0.148159276902283,0.906508617061192,"Mlst8"
"ENSMUSG00000024789",4558.18916354433,-0.0628181279504351,0.0434464446437785,-1.44587499542222,0.148212266391285,0.906508617061192,"Jak2"
"ENSMUSG00000000782",255.517138647738,-0.151914023262801,0.105071429809847,-1.44581665575244,0.148228633207378,0.906508617061192,"Tcf7"
"ENSMUSG00000036781",308.020393419874,-0.155754093840299,0.107790412389401,-1.44497168521469,0.148465839047026,0.906682532943176,"Rps27l"
"ENSMUSG00000078862",981.60904319958,0.1261655091485,0.0873211843101486,1.4448442281816,0.148501644795731,0.906682532943176,"Gm14326"
"ENSMUSG00000000440",430.020462690192,-0.120619915612321,0.0834844704146936,-1.44481859935344,0.148508845346784,0.906682532943176,"Pparg"
"ENSMUSG00000027099",2282.43527620539,-0.0780089786880731,0.0540015168612375,-1.4445701384375,0.148578665541717,0.906682532943176,"Mtx2"
"ENSMUSG00000047911",20.4952339248647,0.463299110361506,0.320732811488707,1.44450175899082,0.14859788530114,0.906682532943176,"Npm2"
"ENSMUSG00000100811",4.75695597097068,-1.22654022827462,0.84911262842685,-1.44449650990003,0.14859936076829,NA,"Gm29083"
"ENSMUSG00000014907",1166.37206703564,0.0787807229093073,0.0545493729438902,1.44420950521909,0.148680051956016,0.906682532943176,"Naf1"
"ENSMUSG00000014633",754.073384969607,-0.100534024660382,0.0696120258583195,-1.44420483990794,0.148681363881639,0.906682532943176,"Cmc2"
"ENSMUSG00000061864",370.807676983978,-0.152014227042186,0.105261146379589,-1.44416275397569,0.148693199207329,0.906682532943176,"ENSMUSG00000061864"
"ENSMUSG00000027654",21.7916594936935,-0.606687942298615,0.420197201835232,-1.44381718785579,0.14879040585824,0.906682532943176,"Fam83d"
"ENSMUSG00000022858",3578.39068449856,0.0891255813606207,0.0617391586517322,1.44358270029843,0.148856394089491,0.906682532943176,"Tra2b"
"ENSMUSG00000031963",724.203612480019,-0.131321494389822,0.0909863394134086,-1.44331000935366,0.148933161410702,0.906682532943176,"Bmper"
"ENSMUSG00000090121",24.2459584905426,0.41335285144833,0.286436968607445,1.44308485548463,0.148996568981406,0.906682532943176,"Abhd12b"
"ENSMUSG00000060733",2871.55864609602,-0.0737814677501668,0.0511334526441399,-1.44291973130867,0.149043084156787,0.906682532943176,"Ipmk"
"ENSMUSG00000002393",849.563292227891,-0.116088532517747,0.0804663671768748,-1.44269632879748,0.149106033874183,0.906682532943176,"Nr2f6"
"ENSMUSG00000037235",5592.38311014041,-0.0769156991483598,0.053325830155113,-1.44237227858674,0.149197379876411,0.906682532943176,"Mxd4"
"ENSMUSG00000029911",1275.45150610878,0.0825947923966682,0.0572664014963175,1.442290596904,0.149220411735488,0.906682532943176,"Ssbp1"
"ENSMUSG00000087052",17.6964129984279,0.542195214932256,0.375995474566434,1.4420259061827,0.149295065465861,0.906682532943176,"Gm8093"
"ENSMUSG00000043913",119.655131022228,0.270462595893213,0.187587735585474,1.44179253003444,0.149360910833282,0.906682532943176,"Ccdc60"
"ENSMUSG00000102669",26.3322709803876,0.423468350267046,0.293734093484532,1.44167245022017,0.149394799105495,0.906682532943176,"ENSMUSG00000102669"
"ENSMUSG00000058331",370.367521775554,0.129682221327323,0.0899604405118418,1.44154720218664,0.149430152175765,0.906682532943176,"Zfp85"
"ENSMUSG00000022212",12722.1664684663,0.113346014197943,0.0786318956032452,1.44147630332932,0.149450167233912,0.906682532943176,"Cpne6"
"ENSMUSG00000038722",2200.4328844953,0.0788673627956104,0.0547165374674013,1.44138073142142,0.149477150839707,0.906682532943176,"Bud31"
"ENSMUSG00000047907",2837.42885781395,-0.212488195430315,0.147420153401924,-1.44137820051638,0.149477865461545,0.906682532943176,"Tshz2"
"ENSMUSG00000103925",4.36247509332133,-1.30373507656935,0.904508002004555,-1.4413748398909,0.149478814365801,NA,"B230112G18Rik"
"ENSMUSG00000032062",169.990129080361,0.19158012944999,0.132970755892627,1.44076889812291,0.149649982871891,0.906682532943176,"2310030G06Rik"
"ENSMUSG00000084885",85.7952728421493,0.243210057123735,0.168834529358452,1.44052320368292,0.149719430073727,0.906682532943176,"3010001F23Rik"
"ENSMUSG00000037916",8329.22311739339,0.0588716321882276,0.0408714154702353,1.44041089624363,0.149751182720705,0.906682532943176,"Ndufv1"
"ENSMUSG00000079435",2687.66637906141,0.0964383075201678,0.066970302080063,1.44001601493264,0.149862868177269,0.906682532943176,"Rpl36a"
"ENSMUSG00000013523",3031.29649803613,-0.269681375975783,0.187330679156122,-1.43960069536197,0.149980402791454,0.906682532943176,"Bcas1"
"ENSMUSG00000044787",93.4426927022252,0.240553905093671,0.167099402399837,1.43958566960085,0.149984656369483,0.906682532943176,"Spata32"
"ENSMUSG00000034321",949.755429287379,0.0919689537768679,0.0638963150363014,1.43934675614106,0.150052301715303,0.906682532943176,"Exosc1"
"ENSMUSG00000045639",2585.91415813169,-0.063021284894035,0.0437992069512523,-1.43886817321091,0.150187876447683,0.906682532943176,"Zfp629"
"ENSMUSG00000055540",2682.8295541091,-0.126485432691063,0.0879159445600547,-1.43870868161647,0.150233078559189,0.906682532943176,"Epha6"
"ENSMUSG00000041014",4713.06349538185,-0.0731024409684033,0.0508161730557429,-1.43856643608745,0.150273401649982,0.906682532943176,"Nrg3"
"ENSMUSG00000048814",21152.4998639264,-0.0555520503866382,0.0386169791866711,-1.43853951180657,0.150281034946758,0.906682532943176,"Lonrf2"
"ENSMUSG00000050619",614.970227650941,-0.0987591888272214,0.0686596234436179,-1.43838815120099,0.150323952660881,0.906682532943176,"Zscan29"
"ENSMUSG00000089764",4.04764710074694,1.3091820777243,0.910207418740704,1.4383337805965,0.150339371516673,NA,"Gm16580"
"ENSMUSG00000032867",2745.79610410342,-0.0735536441977374,0.0511415969912375,-1.43823518476242,0.150367335196839,0.906682532943176,"Fbxw8"
"ENSMUSG00000003235",3805.5897709637,-0.0579233665618141,0.0402778319979549,-1.43809544080613,0.150406976071697,0.906682532943176,"Eif2b5"
"ENSMUSG00000096944",56.0023099692089,0.322179931745704,0.224039164520383,1.43805183542538,0.150419347149432,0.906682532943176,"ENSMUSG00000096944"
"ENSMUSG00000102976",921.002115988387,-0.0773756217922115,0.0538128146447271,-1.43786609756517,0.150472050655396,0.906682532943176,"Zc3h11a"
"ENSMUSG00000022129",42.0280335994144,1.053218093894,0.732657964683506,1.43753039571332,0.150567342473085,0.906682532943176,"Dct"
"ENSMUSG00000020075",2161.30517863499,-0.0668876384087496,0.0465300669443568,-1.4375143386047,0.150571901572127,0.906682532943176,"Ddx21"
"ENSMUSG00000016541",20036.8328960433,0.0548412130983736,0.0381543592290603,1.437351175763,0.150618234408275,0.906682532943176,"Atxn10"
"ENSMUSG00000048429",4447.54385466997,0.0539534591926214,0.037539934798415,1.43722836713343,0.150653115154436,0.906682532943176,"Timm29"
"ENSMUSG00000104795",25.7862696785676,0.436708217754222,0.303856490285574,1.43721865984758,0.150655872530858,0.906682532943176,"Gm42783"
"ENSMUSG00000052928",7107.09306664734,-0.0708238081217404,0.0492869297611404,-1.43696936418994,0.150726698704923,0.906682532943176,"Ctif"
"ENSMUSG00000055067",4706.751178008,0.0966915812997933,0.0673092582465506,1.43652721510638,0.150852377945381,0.906682532943176,"Smyd3"
"ENSMUSG00000055567",43971.5305802747,-0.0520725364313106,0.0362591962192503,-1.43611943619602,0.150968358372829,0.906682532943176,"Unc80"
"ENSMUSG00000039000",8880.93580755155,-0.0619974576425509,0.0431742627140594,-1.43598184995437,0.151007505962575,0.906682532943176,"Ube3c"
"ENSMUSG00000034789",2917.25652074092,0.0622507001819777,0.0433509899287675,1.43596951959495,0.151011014713214,0.906682532943176,"Rab24"
"ENSMUSG00000009079",15460.0858641079,0.0596753672543434,0.0415614646041423,1.43583407906168,0.151049560019443,0.906682532943176,"Ewsr1"
"ENSMUSG00000035919",1605.48658947548,0.0837728368393325,0.0583463643224257,1.43578503668881,0.151063518940151,0.906682532943176,"Bbs9"
"ENSMUSG00000037563",3772.62650016551,0.0710353487531624,0.0494905984455975,1.43533016338947,0.151193036278903,0.906682532943176,"Rps16"
"ENSMUSG00000039748",86.590605894893,0.300839508085994,0.209605714551004,1.43526386544576,0.15121192053888,0.906682532943176,"Exo1"
"ENSMUSG00000030022",146.496543714962,0.226838893267228,0.158101220502821,1.43477003242477,0.151352640142286,0.906682532943176,"Adamts9"
"ENSMUSG00000030322",921.854278252571,0.0987970272002803,0.0688641858051227,1.4346648558347,0.151382623495155,0.906682532943176,"Mbd4"
"ENSMUSG00000064346",422.391483718554,0.106691548897772,0.0743877598676778,1.43426215667143,0.151497465311239,0.906682532943176,"mt-Tw"
"ENSMUSG00000086129",49.9124025993124,0.279435138044078,0.194845819303495,1.43413463549261,0.151533845653741,0.906682532943176,"Gm13558"
"ENSMUSG00000015341",3426.12031054714,-0.0714160298714115,0.0498033715010634,-1.43395974447004,0.151583750894823,0.906682532943176,"Golga7"
"ENSMUSG00000087692",23.6105573294693,-0.482141253892465,0.336266135716962,-1.43380853045008,0.15162690998123,0.906682532943176,"Gm11940"
"ENSMUSG00000051029",43.5214052545685,0.362508611588967,0.252831639679939,1.43379448888544,0.151630918160523,0.906682532943176,"Serpinb1b"
"ENSMUSG00000041658",5460.42028829446,0.0562114281030952,0.0392101510886275,1.43359376443206,0.151688223987649,0.906682532943176,"Rragb"
"ENSMUSG00000041482",44.8658991029719,0.380730814541799,0.265589498820082,1.43353113068569,0.151706108984814,0.906682532943176,"Piezo2"
"ENSMUSG00000017670",12505.8035064414,-0.0629519852541206,0.0439181955512618,-1.43339188834938,0.15174587523393,0.906682532943176,"Elmo2"
"ENSMUSG00000089759",131.132730337487,-0.244634923586834,0.170695150606642,-1.43316856230194,0.151809671543644,0.906682532943176,"3632454L22Rik"
"ENSMUSG00000044017",607.996054513672,-0.097722051041447,0.0681929232623945,-1.43302334562532,0.151851165740813,0.906682532943176,"Adgrd1"
"ENSMUSG00000067424",738.616220831716,-0.0986273314199527,0.0688256680567406,-1.43300216626511,0.151857218250439,0.906682532943176,"Zfp563"
"ENSMUSG00000038894",2067.78349231931,-0.130275104771838,0.0909126735443471,-1.43296968060553,0.151866502162973,0.906682532943176,"Irs2"
"ENSMUSG00000025893",679.988533292677,-0.0928914446363316,0.0648252344872496,-1.43295192637679,0.151871576236954,0.906682532943176,"Kbtbd3"
"ENSMUSG00000067851",13678.886481253,-0.046748691934739,0.0326284239966054,-1.43275972935753,0.151926513492468,0.906682532943176,"Arfgef1"
"ENSMUSG00000026915",22264.2802495863,-0.0519319739008704,0.0362476133835588,-1.43270050227433,0.151943445906565,0.906682532943176,"Strbp"
"ENSMUSG00000028541",5753.20006144072,-0.0696545761939473,0.0486255338137153,-1.43246913156356,0.152009606184627,0.906682532943176,"B4galt2"
"ENSMUSG00000019894",4911.42953572212,0.0759621550099871,0.0530352956790385,1.43229436241288,0.152059595829342,0.906682532943176,"Slc6a15"
"ENSMUSG00000067038",19.8142862201329,0.456213137732091,0.318527506069773,1.43225664672162,0.152070385381884,0.906682532943176,"Rps12-ps3"
"ENSMUSG00000038143",13722.173621155,-0.0758742308224915,0.0529766492512341,-1.43222026864457,0.152080792827367,0.906682532943176,"Stox2"
"ENSMUSG00000029486",1178.90773779257,0.0831300289382369,0.0580630438646531,1.43172013392918,0.152223931918462,0.906682532943176,"Mrpl1"
"ENSMUSG00000063239",1407.59615834844,-0.103219663086269,0.072095604428642,-1.43170535713357,0.15222816261244,0.906682532943176,"Grm4"
"ENSMUSG00000041734",349.041637208081,0.13277283600835,0.0927573625837281,1.43139943083766,0.152315771437276,0.906682532943176,"Kirrel"
"ENSMUSG00000027854",4182.14559097019,-0.0675978338736601,0.0472267102095779,-1.43134750597027,0.152330645091279,0.906682532943176,"Sike1"
"ENSMUSG00000001508",11.7674356988999,0.828508306348634,0.57895191425526,1.4310485654312,0.152416296821893,0.906682532943176,"Sgca"
"ENSMUSG00000083864",9.99052486640607,-0.755358088775952,0.527843773428811,-1.43102585802848,0.15242280439036,0.906682532943176,"Gm13719"
"ENSMUSG00000080776",199.295818528437,-0.15896444448029,0.111085842596438,-1.43100543475904,0.152428657544391,0.906682532943176,"Gm12174"
"ENSMUSG00000029199",2258.96401188894,0.0657885394978683,0.0459743167885252,1.43098460387102,0.152434627695038,0.906682532943176,"Lias"
"ENSMUSG00000031289",10.7062455911087,0.855231386891715,0.597676029127103,1.4309280366167,0.1524508408172,0.906682532943176,"Il13ra2"
"ENSMUSG00000026820",1991.38064843931,-0.0638737676453108,0.0446409746274475,-1.43083273110346,0.152478159941255,0.906682532943176,"Ptges2"
"ENSMUSG00000024976",5625.8342547364,-0.0525487260468956,0.036728030372803,-1.43075262989893,0.152501123663847,0.906682532943176,"Shoc2"
"ENSMUSG00000086098",130.80072244598,-0.242581665186324,0.169548341093423,-1.43075221864105,0.152501241571634,0.906682532943176,"Gm14291"
"ENSMUSG00000039234",1067.66866125821,0.0984373602877204,0.0688094847402808,1.43057836662008,0.152551091224962,0.906682532943176,"Sec24d"
